user_id,product_id,view_timestamp,purchase_timestamp
1237,2739,2024-07-03 01:32:09,
1558,2341,2024-05-02 09:36:58,2024-05-02 20:27:58
1772,2987,2023-11-12 12:58:23,2023-11-12 20:55:23
1671,2715,2023-11-08 03:41:45,
1292,2950,2024-01-16 08:54:41,
1383,2017,2024-07-26 04:24:52,
1926,2739,2024-08-09 20:42:02,
1406,2117,2024-04-06 02:07:50,
1115,2795,2023-11-03 08:46:11,
1625,2547,2024-05-18 15:23:30,
1336,2981,2024-03-27 07:44:10,2024-03-27 10:15:10
1122,2081,2024-08-20 22:35:31,
1662,2375,2023-09-05 08:52:26,
1504,2668,2023-09-26 10:33:07,
1868,2427,2024-04-09 07:11:44,
1913,2680,2023-11-15 14:49:45,
1957,2649,2023-11-21 02:37:27,
1189,2464,2024-03-19 23:51:22,
1002,2618,2024-07-20 13:41:29,
1427,2638,2024-03-12 05:42:34,
1825,2337,2024-06-13 15:38:50,2024-06-13 18:57:50
1670,2653,2023-09-05 07:52:20,
1905,2979,2023-12-19 16:37:25,
1616,2854,2024-03-02 01:20:48,
1599,2770,2023-10-01 14:09:05,
1203,2543,2024-06-16 03:21:03,2024-06-16 21:49:03
1523,2417,2023-08-26 21:12:37,
1391,2896,2023-08-25 04:17:08,2023-08-25 15:49:08
1126,2494,2024-02-29 17:38:31,
1476,2949,2024-03-29 03:45:31,2024-03-29 05:52:31
1474,2134,2023-12-26 22:33:04,
1841,2562,2023-12-20 00:29:12,
1780,2023,2024-08-16 03:54:32,
1766,2965,2024-06-10 13:14:29,
1059,2164,2024-03-14 14:16:36,
1216,2183,2024-06-01 04:02:22,2024-06-01 19:41:22
1090,2964,2024-07-08 03:50:20,
1972,2257,2023-10-07 22:38:45,
1533,2052,2023-10-02 10:00:18,
1948,2067,2024-06-12 04:00:13,2024-06-12 09:04:13
1672,2778,2024-06-27 01:58:02,
1975,2837,2023-09-08 13:41:47,2023-09-08 14:13:47
1949,2628,2024-04-21 05:08:14,
1260,2591,2024-08-07 19:57:43,2024-08-08 05:47:43
1687,2184,2023-11-02 03:51:04,
1129,2291,2024-06-09 04:46:06,2024-06-09 07:56:06
1479,2571,2024-03-09 01:50:45,2024-03-09 20:05:45
1805,2467,2024-05-01 04:23:10,2024-05-01 23:11:10
1189,2989,2023-12-23 17:50:12,
1388,2241,2024-06-07 10:36:28,2024-06-07 17:37:28
1918,2176,2024-06-13 14:38:42,
1853,2233,2024-03-05 16:56:07,2024-03-05 21:37:07
1229,2171,2024-07-16 09:52:16,2024-07-17 07:42:16
1041,2122,2024-04-14 13:24:37,2024-04-14 23:28:37
1267,2541,2024-04-23 10:07:05,
1828,2451,2024-06-06 16:05:23,
1061,2502,2024-03-11 05:55:37,2024-03-11 19:09:37
1334,2881,2023-09-12 08:23:02,
1142,2044,2023-08-27 22:56:18,
1333,2998,2024-05-11 02:59:16,
1055,2307,2024-04-01 09:33:21,
1417,2673,2024-03-11 00:49:52,
1710,2671,2024-08-09 04:10:03,
1985,2112,2023-12-11 09:07:59,
1717,2564,2024-06-30 18:11:07,
1074,2553,2023-12-21 03:35:26,
1387,2699,2024-08-17 03:08:22,
1930,2433,2024-01-10 15:55:10,
1599,2621,2023-09-09 04:16:34,
1737,2994,2023-10-15 00:41:55,
1581,2120,2024-04-08 02:09:57,
1956,2327,2023-08-23 15:22:29,2023-08-23 23:16:29
1493,2701,2024-07-08 22:56:03,2024-07-09 04:12:03
1309,2775,2024-02-24 20:39:31,
1113,2988,2023-08-27 08:47:46,
1463,2948,2024-02-09 13:53:15,
1965,2929,2023-11-23 19:37:57,2023-11-24 06:15:57
1794,2897,2023-10-16 04:19:31,
1566,2512,2024-02-28 23:05:33,
1289,2200,2024-04-19 16:13:38,
1917,2685,2023-09-24 21:29:25,2023-09-25 21:00:25
1218,2087,2024-01-28 03:51:14,
1799,2500,2023-12-07 16:18:04,
1833,2746,2024-05-06 18:41:06,
1115,2218,2024-07-08 17:58:59,
1691,2528,2023-11-03 10:10:53,
1846,2893,2024-07-24 03:37:02,
1481,2754,2023-11-26 17:33:32,
1653,2898,2024-02-08 04:20:00,2024-02-08 15:03:00
1021,2659,2023-09-12 15:37:42,
1918,2203,2024-07-09 08:26:13,
1448,2512,2024-05-30 08:15:29,2024-05-30 14:43:29
1468,2072,2024-07-16 10:05:40,
1521,2793,2023-08-30 10:12:46,2023-08-31 07:38:46
1275,2750,2023-08-27 23:36:54,
1745,2490,2023-12-07 07:47:53,
1529,2892,2024-06-18 17:53:19,2024-06-19 05:45:19
1350,2084,2024-05-31 18:52:32,
1307,2850,2023-11-24 03:36:29,
1740,2960,2024-07-10 14:59:47,
1735,2421,2023-10-18 05:48:48,
1993,2411,2024-03-20 00:27:44,
1854,2640,2024-03-04 12:44:42,
1472,2110,2024-08-11 06:04:35,
1992,2583,2024-04-18 01:32:03,
1951,2381,2024-02-28 18:38:57,
1344,2840,2024-05-25 06:11:41,2024-05-25 09:01:41
1700,2342,2023-12-24 19:31:00,2023-12-25 11:55:00
1184,2782,2024-02-24 10:48:41,
1592,2192,2024-04-08 01:27:12,
1580,2475,2024-02-21 10:52:19,
1427,2848,2024-04-25 11:07:52,
1097,2496,2023-11-22 01:36:09,
1278,2265,2023-11-12 05:09:03,
1795,2273,2024-05-14 17:53:20,
1813,2008,2024-05-07 01:58:06,2024-05-07 21:09:06
1033,2513,2024-08-15 07:06:01,
1809,2951,2024-03-09 05:04:49,2024-03-09 16:37:49
1850,2833,2023-09-19 21:47:12,
1445,2136,2024-06-26 13:46:38,2024-06-27 07:19:38
1506,2325,2024-05-08 22:22:38,
1979,2338,2024-05-24 05:12:26,
1095,2545,2024-07-02 20:04:17,
1893,2953,2024-04-01 15:32:48,
1848,2495,2023-11-30 09:50:16,
1647,2846,2023-11-15 16:24:17,
1831,2368,2023-10-01 20:36:32,
1550,2662,2024-04-10 09:55:15,2024-04-10 23:39:15
1541,2144,2023-10-11 23:40:38,2023-10-12 05:29:38
1269,2840,2024-03-28 14:41:15,
1268,2169,2023-11-17 14:55:43,
1033,2377,2024-04-06 19:58:16,
1440,2492,2024-01-07 23:09:57,2024-01-08 11:15:57
1946,2029,2024-05-13 16:43:16,
1612,2173,2024-07-31 00:19:29,
1226,2558,2023-11-17 15:10:25,
1654,2835,2023-11-26 01:17:40,2023-11-26 05:18:40
1957,2919,2024-03-27 01:03:15,
1138,2473,2024-07-29 02:04:57,
1553,2610,2024-03-10 06:57:15,
1229,2317,2024-07-26 23:30:47,
1721,2727,2023-11-02 08:39:46,2023-11-02 18:04:46
1201,2948,2023-09-25 01:23:46,
1888,2178,2024-06-19 19:11:28,2024-06-20 00:57:28
1171,2845,2024-04-24 15:52:12,
1705,2465,2024-03-12 22:29:05,2024-03-13 21:50:05
1973,2095,2024-07-19 21:32:33,
1891,2254,2024-07-21 03:22:40,2024-07-21 15:34:40
1511,2581,2023-10-19 13:50:15,2023-10-19 22:56:15
1585,2262,2023-12-13 02:50:38,2023-12-13 23:26:38
1213,2834,2023-09-21 23:05:41,
1293,2207,2024-08-14 13:37:05,
1288,2047,2024-02-21 22:38:33,
1427,2210,2023-11-03 02:00:23,
1154,2522,2024-05-13 10:26:19,
1157,2261,2024-04-18 05:18:45,2024-04-18 21:45:45
1488,2131,2024-07-31 01:44:58,2024-07-31 14:08:58
1163,2015,2023-12-13 02:34:10,
1861,2542,2023-09-30 09:01:08,
1331,2427,2024-03-29 23:43:36,
1486,2808,2024-05-06 13:12:20,
1330,2732,2024-01-19 15:22:04,
1147,2259,2024-02-04 19:58:37,
1143,2993,2024-07-24 16:31:19,
1627,2365,2024-04-18 12:38:39,
1164,2481,2023-09-22 02:31:40,2023-09-22 13:48:40
1517,2485,2024-07-29 01:29:07,2024-07-29 14:35:07
1104,2452,2024-04-01 13:36:37,
1339,2687,2024-02-29 10:51:04,2024-02-29 21:02:04
1223,2009,2023-12-17 18:28:56,2023-12-18 02:55:56
1316,2814,2024-08-04 02:29:26,
1624,2863,2024-04-14 04:31:26,
1027,2070,2023-09-10 02:18:50,
1365,2701,2024-08-19 14:39:07,
1306,2124,2024-02-23 02:59:08,
1296,2928,2023-11-15 18:27:16,
1989,2450,2024-08-18 16:53:50,2024-08-19 10:49:50
1695,2587,2023-10-26 11:09:53,
1435,2107,2023-10-25 06:44:49,
1086,2836,2024-07-28 00:18:40,
1137,2858,2024-07-26 03:22:49,
1607,2838,2023-09-11 14:24:34,
1602,2571,2024-04-06 15:58:23,
1072,2782,2024-02-17 09:36:38,2024-02-18 03:40:38
1986,2223,2023-11-05 10:59:02,
1800,2434,2024-03-31 16:43:57,
1793,2884,2023-10-19 04:20:54,
1578,2810,2023-11-23 11:58:37,
1249,2588,2024-08-15 15:27:38,
1745,2255,2024-07-13 07:01:58,
1417,2170,2024-07-26 18:11:07,
1470,2345,2023-10-28 20:02:19,
1070,2338,2024-06-17 01:17:50,2024-06-17 10:08:50
1688,2456,2024-02-24 03:09:27,
1811,2188,2024-08-06 00:29:44,
1711,2529,2023-09-04 15:25:15,
1918,2567,2024-03-21 12:36:43,
1781,2303,2024-04-03 07:58:54,
1438,2541,2024-04-27 04:45:55,
1797,2560,2023-12-07 16:40:57,
1675,2503,2024-06-03 17:38:07,
1101,2583,2023-10-27 22:34:05,
1685,2141,2023-09-20 16:53:57,
1710,2840,2024-05-08 05:03:16,2024-05-08 16:31:16
1828,2431,2023-10-16 00:39:27,
1686,2663,2024-03-20 08:13:57,
1086,2397,2024-05-06 09:27:22,2024-05-06 22:20:22
1891,2915,2023-10-19 01:29:54,2023-10-19 19:10:54
1260,2234,2024-04-02 05:49:35,
1308,2739,2024-04-23 03:53:21,2024-04-24 03:05:21
1983,2766,2024-03-18 02:52:19,2024-03-18 03:20:19
1965,2425,2024-05-12 15:52:23,
1175,2844,2024-02-08 09:17:07,
1671,2860,2024-01-22 05:04:03,2024-01-22 05:26:03
1044,2155,2024-02-01 02:07:54,2024-02-02 01:32:54
1743,2883,2023-10-13 09:07:42,2023-10-13 12:56:42
1217,2568,2024-04-16 20:35:38,
1059,2892,2023-11-04 13:08:32,
1935,2445,2024-07-26 20:01:49,2024-07-27 16:20:49
1992,2530,2024-01-17 15:48:42,
1679,2583,2024-07-11 19:54:24,
1245,2995,2024-05-07 13:58:59,
1547,2267,2023-09-25 15:54:34,
1121,2836,2024-01-19 01:10:33,2024-01-19 03:54:33
1596,2114,2024-04-26 04:14:13,
1502,2166,2023-11-26 03:58:15,
1175,2001,2023-09-18 01:47:37,2023-09-18 20:21:37
1574,2320,2024-08-18 00:56:44,
1718,2617,2024-02-20 14:40:09,
1250,2525,2024-03-20 17:29:02,2024-03-21 08:31:02
1952,2623,2023-08-24 10:29:51,
1256,2307,2023-11-23 06:47:38,
1658,2391,2024-04-12 21:29:47,
1169,2990,2024-08-06 13:27:05,
1903,2271,2024-04-26 04:37:09,
1467,2235,2024-01-15 09:18:08,2024-01-15 13:16:08
1368,2695,2023-12-25 03:51:59,2023-12-25 12:06:59
1619,2503,2024-05-06 06:14:52,2024-05-06 16:10:52
1746,2381,2024-07-09 15:21:01,
1697,2646,2023-11-30 11:35:24,
1364,2202,2023-10-17 06:09:01,
1836,2639,2023-11-26 11:31:51,2023-11-26 22:01:51
1264,2064,2024-07-10 02:10:17,2024-07-10 02:55:17
1296,2003,2023-10-29 13:20:55,
1975,2110,2023-10-05 05:48:42,2023-10-05 12:00:42
1436,2918,2023-11-11 11:51:24,
1244,2902,2024-06-26 21:19:10,2024-06-27 21:02:10
1474,2017,2024-08-21 06:45:19,
1483,2543,2024-04-29 09:55:03,
1931,2400,2024-07-20 00:17:26,
1146,2879,2024-01-27 07:06:23,
1830,2880,2023-09-12 05:07:06,
1923,2759,2024-06-24 09:34:39,2024-06-25 05:35:39
1502,2547,2024-03-23 12:34:09,
1381,2870,2024-01-17 00:11:09,
1911,2533,2024-04-06 23:50:19,
1609,2307,2024-04-11 11:23:12,
1983,2333,2024-01-06 21:11:04,
1705,2243,2023-11-24 14:50:22,
1848,2409,2023-11-01 12:49:04,
1604,2303,2024-08-03 04:27:11,
1696,2038,2024-06-05 20:25:39,
1527,2769,2024-01-04 05:10:57,
1561,2096,2023-11-27 22:11:01,
1538,2855,2024-01-24 03:22:35,
1349,2756,2024-02-20 23:36:44,2024-02-21 06:16:44
1351,2416,2023-12-30 02:47:04,2023-12-30 20:46:04
1081,2036,2024-01-06 02:02:06,
1882,2667,2024-08-07 00:38:11,
1680,2481,2024-06-15 01:10:17,2024-06-15 07:10:17
1709,2471,2023-11-14 01:12:42,
1888,2591,2023-12-21 23:48:23,2023-12-22 07:11:23
1531,2127,2023-12-09 19:23:44,
1445,2966,2023-10-13 01:13:18,
1280,2151,2024-05-26 11:57:30,
1694,2105,2024-04-20 06:02:55,2024-04-20 21:19:55
1497,2440,2024-06-14 00:30:16,2024-06-14 03:12:16
1172,2494,2023-11-05 20:42:19,
1403,2669,2024-02-20 12:56:41,
1659,2903,2023-09-20 00:54:13,2023-09-20 07:05:13
1550,2643,2023-10-12 19:04:15,
1208,2450,2023-11-18 11:18:00,
1839,2478,2024-03-16 03:18:05,2024-03-16 06:32:05
1711,2484,2024-07-31 04:45:29,
1756,2423,2024-02-16 20:21:48,
1605,2812,2024-03-31 21:11:47,2024-04-01 05:45:47
1670,2541,2023-12-16 16:35:59,
1666,2293,2024-04-21 17:45:19,
1115,2949,2023-11-22 12:07:01,2023-11-23 07:17:01
1299,2775,2024-07-06 20:14:09,2024-07-07 01:15:09
1362,2589,2023-11-15 06:53:36,
1127,2197,2023-09-29 05:48:19,2023-09-29 07:23:19
1411,2008,2023-08-31 12:35:40,
1320,2394,2023-11-02 18:45:23,
1861,2675,2024-05-02 04:59:16,2024-05-03 02:31:16
1797,2095,2023-08-27 05:59:54,
1470,2661,2024-03-20 08:32:01,2024-03-20 11:50:01
1482,2899,2023-11-16 12:41:14,2023-11-17 09:05:14
1855,2249,2024-07-08 03:57:16,
1665,2670,2023-08-27 12:16:36,
1651,2221,2024-04-27 13:44:55,
1249,2279,2023-09-10 23:58:24,
1816,2276,2024-05-19 15:34:42,2024-05-20 10:10:42
1799,2923,2023-11-17 17:26:26,2023-11-18 03:20:26
1772,2241,2023-11-19 16:04:42,
1675,2236,2023-09-12 21:19:06,
1503,2200,2024-03-31 23:53:39,
1543,2502,2024-01-16 05:16:20,
1021,2234,2024-07-17 02:30:00,
1643,2416,2024-07-20 05:29:16,
1029,2361,2023-11-03 08:22:23,2023-11-03 11:08:23
1869,2852,2024-05-03 07:22:34,2024-05-04 01:41:34
1838,2907,2023-10-03 21:43:56,
1466,2243,2023-09-08 15:04:36,2023-09-09 11:53:36
1473,2959,2023-10-17 11:26:24,
1899,2082,2024-04-19 16:21:10,2024-04-20 07:48:10
1012,2263,2024-01-17 06:57:01,
1192,2762,2024-04-30 12:34:17,2024-04-30 21:06:17
1545,2062,2024-07-18 17:23:05,
1607,2035,2024-01-13 05:53:27,
1588,2891,2023-12-18 10:59:39,
1595,2025,2023-11-30 15:31:57,
1831,2012,2024-05-30 01:36:38,
1604,2001,2024-01-08 19:31:50,
1136,2196,2024-03-11 20:20:19,
1086,2476,2024-08-20 09:29:49,
1324,2180,2023-12-02 05:53:04,
1175,2763,2023-09-15 03:53:36,
1952,2105,2024-05-26 09:27:26,2024-05-26 10:20:26
1528,2145,2023-11-14 18:09:06,2023-11-15 17:11:06
1075,2802,2024-02-15 17:20:53,
1578,2637,2024-04-16 15:01:56,
1553,2982,2023-12-04 04:34:09,
1892,2847,2023-12-09 04:41:26,
1042,2093,2024-07-19 23:39:08,
1507,2529,2024-07-24 02:52:14,
1626,2292,2024-08-16 00:47:35,
1804,2560,2024-04-05 07:38:28,
1887,2095,2024-06-25 02:21:54,
1336,2068,2024-02-22 21:56:40,2024-02-23 16:21:40
1208,2884,2024-06-11 21:56:08,
1262,2410,2024-04-19 21:30:15,
1989,2771,2023-12-15 06:18:59,2023-12-15 10:36:59
1959,2833,2023-12-01 20:52:58,2023-12-02 13:22:58
1762,2332,2023-10-11 19:15:18,
1584,2747,2024-02-14 13:16:12,
1455,2906,2023-09-18 14:29:19,2023-09-19 07:31:19
1228,2834,2024-07-27 19:27:40,
1818,2526,2023-10-31 05:30:17,2023-10-31 21:24:17
1427,2042,2024-07-15 01:35:37,
1278,2836,2024-06-04 17:34:35,2024-06-04 20:25:35
1585,2403,2024-03-30 23:40:39,2024-03-31 06:33:39
1112,2274,2023-11-17 14:34:14,
1597,2651,2024-06-03 17:42:31,
1324,2793,2023-09-14 17:18:35,
1414,2429,2024-05-09 15:52:58,2024-05-10 06:45:58
1061,2612,2023-10-22 12:25:11,2023-10-22 19:02:11
1204,2258,2024-01-15 13:24:24,
1446,2709,2024-08-21 11:47:57,
1342,2133,2024-02-01 07:44:20,
1253,2265,2023-12-25 23:48:15,
1411,2138,2023-12-31 04:17:01,
1637,2746,2023-08-25 10:40:35,
1266,2646,2024-05-30 15:02:34,
1901,2378,2024-05-04 00:48:08,2024-05-04 21:03:08
1831,2367,2024-08-09 17:12:26,2024-08-10 06:55:26
1946,2132,2024-01-22 15:51:29,2024-01-23 15:15:29
1691,2692,2024-08-13 23:58:07,
1034,2932,2023-12-26 14:35:05,2023-12-27 13:49:05
1784,2059,2024-03-04 23:42:26,
1226,2473,2024-07-28 23:05:07,
1297,2593,2023-09-23 23:58:55,
1615,2054,2024-01-08 23:35:51,2024-01-09 23:26:51
1318,2867,2024-03-31 06:22:42,
1833,2580,2024-02-28 15:47:21,
1282,2360,2024-01-31 02:24:25,2024-01-31 17:20:25
1953,2646,2023-10-26 10:51:43,
1993,2563,2024-07-05 15:17:10,2024-07-05 23:13:10
1793,2687,2024-01-30 01:23:27,2024-01-30 05:36:27
1235,2083,2024-04-13 11:06:51,2024-04-14 10:48:51
1824,2268,2024-01-28 16:14:24,2024-01-29 01:07:24
1253,2957,2023-09-13 06:08:00,
1010,2799,2023-08-24 22:30:47,
1273,2306,2023-09-13 00:09:26,
1958,2730,2024-06-03 12:15:57,
1464,2712,2024-02-27 07:53:36,
1925,2416,2024-05-05 14:45:52,
1779,2480,2024-04-20 08:21:33,2024-04-20 08:43:33
1165,2525,2024-05-08 17:45:14,
1346,2366,2023-12-16 10:42:10,
1513,2319,2024-02-11 08:48:16,
1871,2266,2023-09-30 17:54:38,
1775,2824,2023-08-24 08:55:52,
1413,2252,2023-09-07 02:59:53,
1816,2724,2024-06-09 19:53:37,2024-06-10 08:00:37
1378,2751,2023-10-04 20:17:40,2023-10-05 01:19:40
1317,2570,2023-11-14 01:43:59,
1546,2775,2023-12-09 01:46:12,2023-12-09 06:21:12
1961,2474,2024-05-25 21:38:03,
1234,2059,2024-02-27 05:49:03,2024-02-27 07:19:03
1763,2390,2023-12-26 14:52:19,2023-12-27 05:12:19
1149,2583,2024-06-02 03:58:46,
1605,2256,2024-05-20 21:18:05,2024-05-21 10:42:05
1309,2059,2024-03-11 03:59:41,
1446,2388,2023-10-29 17:17:04,2023-10-30 14:12:04
1593,2626,2023-09-21 03:19:04,
1322,2909,2023-12-17 08:02:34,
1399,2709,2023-10-26 00:51:41,
1293,2485,2024-06-22 01:00:16,2024-06-22 14:27:16
1692,2983,2023-10-01 04:58:09,
1508,2734,2024-05-09 22:04:54,2024-05-10 02:12:54
1420,2929,2024-06-10 19:02:46,
1816,2424,2024-02-02 07:51:16,2024-02-02 16:35:16
1128,2373,2024-05-21 06:13:04,2024-05-21 08:56:04
1571,2570,2024-01-15 17:06:55,
1927,2620,2024-01-19 09:32:28,
1586,2167,2024-01-31 12:49:29,
1357,2304,2024-04-22 13:55:19,
1884,2182,2023-12-21 06:33:48,
1715,2967,2024-06-02 08:47:03,2024-06-03 03:28:03
1841,2868,2024-05-24 14:56:43,
1723,2184,2023-12-08 01:21:32,
1649,2749,2023-10-27 07:44:01,2023-10-27 23:29:01
1984,2265,2023-08-23 18:03:32,2023-08-24 11:30:32
1743,2646,2023-11-11 11:18:26,
1139,2637,2024-02-26 05:59:02,
1762,2810,2023-09-12 21:43:47,2023-09-13 02:02:47
1085,2458,2023-12-15 23:58:25,
1676,2092,2024-05-11 04:40:54,2024-05-11 05:21:54
1765,2764,2023-09-17 00:12:41,
1867,2893,2024-08-21 06:45:23,
1898,2178,2024-06-24 02:11:45,
1871,2618,2023-12-09 14:55:21,2023-12-09 20:41:21
1559,2005,2024-08-09 08:23:41,2024-08-09 19:29:41
1806,2243,2024-01-12 04:07:45,
1415,2627,2023-09-18 10:29:19,
1682,2379,2024-08-04 20:05:54,2024-08-05 07:02:54
1826,2146,2023-12-05 10:39:41,
1252,2855,2023-12-04 04:29:35,
1601,2475,2024-06-05 06:13:49,2024-06-05 15:52:49
1347,2820,2024-01-31 16:57:59,2024-01-31 23:23:59
1280,2072,2023-10-26 01:39:45,
1933,2094,2023-10-11 04:28:22,2023-10-12 03:12:22
1664,2492,2023-10-04 14:30:29,
1040,2359,2024-03-01 14:03:08,2024-03-02 11:25:08
1966,2581,2023-10-18 10:50:02,
1877,2170,2024-02-12 20:47:52,
1511,2260,2024-01-13 12:31:23,
1459,2529,2024-06-29 15:28:41,
1057,2218,2024-04-20 00:29:56,
1940,2685,2023-11-28 00:08:58,2023-11-28 04:19:58
1730,2373,2024-03-26 03:09:13,
1368,2559,2024-02-12 19:30:20,
1584,2839,2024-08-14 14:02:14,2024-08-15 03:47:14
1398,2272,2023-11-11 05:42:37,2023-11-11 10:02:37
1081,2780,2024-06-22 06:15:33,
1915,2235,2024-05-11 00:01:22,
1157,2454,2024-02-05 02:30:57,
1761,2704,2024-04-27 23:30:01,
1400,2948,2024-08-01 10:48:12,2024-08-01 17:53:12
1213,2900,2023-10-06 17:28:02,
1166,2937,2024-06-04 14:21:34,
1398,2583,2023-11-16 01:01:05,2023-11-16 21:50:05
1308,2991,2024-07-19 19:11:45,
1719,2466,2023-10-15 18:11:15,
1158,2610,2024-04-10 08:37:52,2024-04-11 00:01:52
1227,2423,2024-07-21 09:16:46,
1530,2589,2023-11-09 13:05:53,2023-11-09 19:20:53
1855,2652,2024-03-29 01:27:24,
1927,2092,2024-02-25 02:46:10,
1604,2192,2024-06-01 03:57:38,2024-06-02 03:09:38
1179,2238,2024-08-13 00:22:22,
1902,2280,2024-06-19 12:26:16,
1740,2371,2024-05-14 00:47:14,
1763,2676,2024-01-14 13:20:38,
1221,2920,2023-10-04 03:55:52,
1325,2437,2024-02-09 05:28:06,
1375,2557,2024-08-20 13:34:55,
1014,2743,2024-01-23 12:57:16,
1646,2391,2023-10-19 11:56:58,
1530,2983,2023-11-07 16:47:02,2023-11-08 16:20:02
1196,2755,2024-01-14 11:07:53,
1547,2727,2024-05-01 15:30:34,
1602,2308,2024-05-09 13:54:11,
1008,2768,2024-01-29 09:51:48,2024-01-30 01:32:48
1131,2736,2024-01-13 15:50:54,
1654,2764,2024-07-17 11:59:46,2024-07-17 22:38:46
1186,2484,2024-05-21 13:42:19,2024-05-21 13:51:19
1589,2160,2024-02-03 17:04:22,
1205,2767,2024-04-25 01:36:11,
1949,2008,2024-08-17 21:47:14,2024-08-17 22:23:14
1984,2540,2023-11-13 23:55:52,2023-11-14 06:26:52
1228,2640,2024-07-13 01:06:55,
1724,2751,2023-12-12 00:10:22,2023-12-12 09:31:22
1617,2348,2023-08-27 11:00:19,
1701,2044,2024-02-09 06:07:10,
1942,2142,2023-10-22 09:45:43,
1654,2449,2024-03-09 22:08:47,
1135,2719,2024-06-21 12:40:29,2024-06-22 12:11:29
1243,2567,2023-11-28 21:37:17,
1440,2056,2023-11-29 23:36:30,
1826,2419,2024-01-23 16:02:30,
1656,2008,2024-03-18 04:09:57,
1685,2735,2023-08-24 00:40:27,
1694,2503,2023-09-11 22:09:50,
1245,2478,2023-12-18 01:45:36,2023-12-19 01:16:36
1155,2175,2024-04-14 13:41:06,2024-04-15 13:19:06
1311,2993,2023-11-12 16:27:51,2023-11-13 05:35:51
1012,2404,2024-05-03 13:44:56,2024-05-03 17:40:56
1955,2605,2023-12-16 12:06:05,
1278,2353,2024-08-16 01:21:21,
1999,2303,2023-10-21 20:05:28,
1813,2077,2023-10-20 16:29:22,2023-10-20 16:57:22
1015,2676,2023-09-10 21:43:48,
1172,2869,2023-09-20 04:35:25,2023-09-20 12:48:25
1462,2378,2024-02-24 14:09:28,2024-02-24 20:25:28
1573,3000,2023-10-26 03:10:45,
1757,2477,2023-12-01 23:03:57,
1257,2756,2023-10-15 00:28:12,
1344,2277,2024-06-01 19:05:36,2024-06-01 23:28:36
1307,2847,2023-11-21 19:34:30,
1464,2970,2023-12-16 13:36:28,
1635,2187,2023-11-26 16:21:00,
1785,2373,2023-12-15 10:44:52,
1408,2125,2024-01-23 08:47:53,
1563,2178,2024-03-25 00:44:22,
1839,2170,2024-06-10 11:21:56,2024-06-11 08:25:56
1560,2381,2023-09-26 02:17:02,
1850,2099,2024-06-11 09:37:03,
1325,2461,2023-12-01 01:44:39,
1574,2119,2024-01-28 15:12:16,2024-01-29 02:02:16
1455,2026,2023-11-11 00:46:20,
1008,2969,2024-07-22 22:18:30,
1533,2927,2024-03-12 13:27:08,
1025,2999,2024-06-04 20:05:35,2024-06-05 11:54:35
1555,2425,2024-06-29 17:27:08,
1554,2431,2024-08-05 04:25:31,2024-08-05 11:07:31
1324,2565,2024-08-09 01:20:40,
1076,2865,2024-04-18 03:32:56,
1709,2486,2024-02-29 23:40:37,
1747,2232,2024-03-04 21:10:22,
1550,2976,2023-10-08 04:58:27,
1942,2919,2024-05-09 12:16:07,
1428,2752,2023-12-29 17:07:05,
1363,2382,2023-12-21 14:49:04,2023-12-21 19:24:04
1014,2298,2024-05-29 12:11:38,
1527,2234,2024-08-17 10:16:56,
1027,2471,2024-05-13 04:02:19,
1309,2052,2023-09-17 19:14:10,
1181,2569,2024-01-24 20:08:50,
1875,2043,2023-11-08 15:14:17,
1938,2260,2023-11-29 19:57:31,
1971,2255,2024-05-02 14:18:00,2024-05-02 19:58:00
1553,2502,2023-10-19 22:20:25,2023-10-20 19:43:25
1514,2707,2023-12-27 14:04:24,
1710,2299,2024-06-02 20:20:05,
1620,2453,2024-06-26 02:59:04,2024-06-26 14:11:04
1538,2594,2024-05-24 18:27:47,
1329,2612,2023-11-18 02:40:02,2023-11-18 12:05:02
1913,2063,2023-11-07 04:51:10,2023-11-07 18:17:10
1105,2617,2023-09-06 19:52:30,
1687,2259,2023-10-15 11:42:14,
1259,2614,2023-10-09 22:35:10,
1671,2045,2024-06-26 11:42:40,
1763,2331,2024-05-19 10:29:34,
1521,2401,2024-05-13 08:17:02,
1387,2495,2024-04-10 10:53:40,
1415,2794,2024-02-16 12:33:33,
1266,2328,2024-03-05 12:59:24,
1320,2918,2024-02-05 08:50:34,
1105,2696,2024-01-10 21:56:40,
1660,2617,2024-07-10 17:22:54,
1821,2949,2024-05-18 14:23:14,
1314,2147,2024-08-18 22:33:22,2024-08-19 06:43:22
1652,2410,2024-05-15 23:36:24,2024-05-16 04:11:24
1686,2501,2023-12-20 21:08:56,2023-12-20 22:12:56
1107,2220,2024-08-07 18:07:34,
1883,2658,2023-12-15 01:10:29,2023-12-15 10:20:29
1096,2989,2024-03-26 17:30:53,
1922,2231,2023-10-13 04:31:47,
1246,2111,2024-04-11 20:18:39,2024-04-12 03:19:39
1678,2128,2024-06-20 23:09:28,
1803,2619,2024-02-29 01:05:06,
1851,2394,2024-06-03 02:35:23,
1395,2111,2024-03-11 17:50:59,
1280,2333,2023-11-16 04:56:39,
1132,2013,2024-01-04 12:39:20,
1098,2120,2024-02-22 15:09:31,
1711,2001,2023-09-10 11:26:06,
1652,2149,2023-08-27 03:44:48,2023-08-27 21:36:48
1078,2226,2023-11-02 02:09:40,
1253,2132,2024-08-10 15:50:39,
