user_id,product_id,rating,timestamp
1645,2030,4,2024-07-31 22:32:24
1767,2143,3,2023-12-05 16:37:09
1074,2055,2,2024-02-11 16:01:46
1748,2572,4,2024-05-02 23:22:54
1022,2428,3,2023-10-09 05:24:33
1947,2981,3,2024-05-11 05:56:14
1512,2070,2,2023-11-07 09:39:31
1088,2877,3,2024-01-16 22:50:29
1764,2219,1,2023-09-08 00:24:03
1589,2767,3,2024-07-22 06:22:57
1651,2078,2,2024-04-09 03:06:57
1468,2336,4,2024-05-10 03:47:09
1186,2546,1,2024-01-29 08:29:12
1592,2718,5,2024-07-27 13:34:40
1668,2274,2,2023-10-02 19:11:10
1358,2647,5,2024-08-21 06:28:41
1098,2241,5,2023-09-23 19:39:43
1711,2993,3,2023-09-19 05:08:01
1948,2114,5,2024-05-26 16:25:25
1241,2156,4,2024-05-16 10:01:28
1592,2312,2,2023-10-23 18:12:05
1663,2944,4,2023-08-26 09:24:47
1754,2143,3,2024-03-01 23:15:06
1562,2262,1,2023-10-28 23:24:23
1062,2567,4,2023-11-09 13:52:39
1884,2996,2,2023-11-17 01:09:57
1949,2802,1,2024-04-23 02:56:38
1266,2308,3,2023-11-27 05:59:39
1185,2334,3,2024-05-27 06:59:12
1441,2673,4,2024-02-22 08:35:33
1935,2560,2,2024-03-22 12:54:53
1335,2400,4,2024-02-13 09:33:13
1004,2888,4,2024-04-14 14:02:13
1923,2470,1,2024-08-01 15:35:10
1493,2738,4,2024-06-19 19:08:14
1070,2694,1,2024-04-22 16:30:26
1776,2370,5,2023-09-12 16:23:02
1181,2996,5,2024-06-15 13:23:43
1197,2047,2,2023-12-01 12:52:31
1552,2634,4,2023-09-06 11:00:05
1862,2665,4,2024-01-25 14:16:14
1427,2589,1,2023-09-01 02:55:14
1854,2310,2,2023-12-05 07:50:05
1539,2840,3,2024-01-18 23:15:19
1733,2634,1,2023-09-10 09:38:13
1069,2583,3,2023-11-30 11:42:10
1431,2885,4,2024-07-04 19:48:39
1032,2979,5,2023-12-25 06:28:05
1865,2513,1,2024-05-28 02:05:42
1248,2620,2,2024-08-14 05:16:56
1297,2776,4,2024-07-08 17:46:36
1873,2948,1,2024-05-13 11:39:37
1482,2317,1,2024-04-23 17:45:19
1397,2089,2,2024-04-01 19:33:56
1168,2743,5,2024-08-07 21:31:22
1120,2428,1,2024-06-17 11:45:37
1190,2633,4,2024-07-02 20:43:20
1560,2202,3,2024-06-09 12:52:29
1697,2223,4,2023-12-14 13:52:00
1011,2793,5,2024-02-26 22:03:50
1512,2814,4,2024-05-10 09:21:17
1749,2034,3,2024-08-10 18:16:33
1340,2647,1,2023-12-05 11:17:48
1574,2825,3,2024-04-13 23:20:58
1093,2628,4,2024-01-11 23:23:18
1133,2844,5,2024-08-19 00:01:56
1419,2468,5,2023-10-14 12:10:37
1444,2705,1,2024-08-03 21:53:41
1298,2061,2,2023-12-19 05:58:00
1973,2304,4,2024-03-27 15:22:31
1861,2448,1,2024-07-22 00:55:21
1836,2302,1,2023-11-06 18:06:33
1540,2485,5,2023-10-14 04:11:36
1633,2515,5,2024-08-16 14:09:51
1944,2659,4,2024-06-30 22:24:51
1851,2785,2,2024-02-10 03:39:34
1466,2889,2,2024-02-06 06:55:27
1329,2285,3,2024-06-17 00:23:16
1554,2797,2,2023-10-13 17:51:20
1636,2657,1,2024-06-01 10:10:46
1632,2109,4,2023-11-24 09:54:44
1368,2820,4,2023-12-27 10:48:19
1862,2739,3,2024-04-07 12:45:40
1212,2400,2,2023-09-20 19:28:25
1526,2730,4,2023-12-21 19:33:23
1170,2819,3,2024-07-13 09:20:28
1210,2256,3,2024-01-01 04:37:26
1073,2147,4,2023-11-01 19:02:26
1317,2618,2,2024-01-26 05:09:25
1255,2351,3,2024-08-11 09:45:43
1835,2312,5,2023-12-06 17:37:58
1669,2134,4,2023-11-11 07:03:27
1129,2436,2,2024-06-17 15:01:17
1883,2252,3,2024-06-25 22:51:51
1523,2804,4,2024-06-15 10:31:01
1319,2080,5,2023-10-24 03:14:54
1344,2030,1,2023-12-19 19:55:35
1368,2741,1,2023-12-26 00:01:19
1596,2502,1,2024-01-31 06:12:20
1701,2021,5,2024-07-16 02:10:56
1246,2283,3,2024-05-10 20:46:46
1806,2232,4,2023-11-18 01:38:19
1838,2800,4,2023-08-24 08:43:23
1976,2411,5,2023-12-15 00:27:41
1387,2689,5,2024-08-17 21:22:48
1358,2614,3,2024-08-18 05:25:10
1287,2276,3,2023-09-22 16:19:32
1898,2552,3,2024-07-25 12:26:22
1072,2365,3,2024-05-25 18:31:27
1335,2652,1,2024-02-20 16:33:39
1218,2741,4,2023-10-22 20:00:06
1650,2147,2,2024-03-16 19:51:29
1670,2414,1,2024-07-20 10:54:42
1856,2330,2,2024-06-17 17:15:41
1870,2352,3,2023-09-03 19:24:46
1819,2101,3,2024-03-22 21:05:13
1010,2353,3,2023-10-27 04:49:30
1183,2455,5,2024-06-26 18:55:48
1944,2333,2,2024-01-23 17:25:54
1211,2051,5,2024-01-11 18:54:44
1659,2377,2,2024-02-25 03:00:17
1051,2154,4,2023-10-23 10:23:55
1791,2310,4,2024-02-12 09:07:50
1163,2971,1,2024-08-07 17:24:20
1502,2946,1,2024-04-15 23:45:36
1115,2499,5,2023-11-19 20:21:55
1241,2123,4,2024-02-15 02:14:53
1839,2069,2,2024-08-18 19:09:13
1063,2733,2,2024-01-24 19:56:18
1948,2258,1,2023-10-26 14:23:22
1479,2114,2,2024-02-09 20:00:10
1973,2380,2,2024-01-02 07:19:30
1977,2237,4,2024-05-04 23:33:01
1972,2931,1,2023-08-25 00:29:16
1510,2165,5,2023-12-09 01:15:18
1257,2132,2,2024-05-06 09:21:40
1257,2141,1,2024-03-25 23:13:15
1716,2519,3,2024-03-01 18:42:46
1503,2259,2,2024-01-09 14:50:57
1922,2543,4,2023-09-20 22:34:54
1318,2666,3,2024-06-25 20:30:24
1364,2055,4,2024-03-01 19:59:37
1044,2593,2,2024-07-22 20:25:20
1648,2014,5,2023-11-16 17:34:27
1483,2618,3,2023-09-18 03:37:14
1959,2591,2,2024-01-29 00:40:29
1997,2363,5,2024-07-17 15:20:04
1107,2017,1,2023-10-07 21:41:04
1784,2499,5,2024-08-02 08:46:50
1759,2726,4,2024-06-26 21:48:27
1043,2946,2,2024-06-23 18:09:04
1842,2593,5,2023-10-25 06:30:54
1030,2441,2,2023-12-23 21:49:15
1611,2962,3,2023-10-28 22:17:12
1295,2549,4,2024-01-11 09:12:35
1899,2089,2,2024-01-08 20:49:22
1503,2767,2,2023-12-24 15:05:33
1214,2422,2,2024-03-24 12:57:20
1224,2555,5,2023-11-07 13:43:46
1387,2681,2,2024-07-26 05:23:58
1608,2203,2,2023-11-10 06:45:10
1447,2833,4,2024-07-29 00:02:06
1068,2092,2,2023-10-03 21:06:49
1843,2178,5,2024-07-09 10:05:42
1559,2003,1,2024-04-21 01:36:48
1534,2116,3,2024-04-28 23:50:20
1912,2464,3,2024-02-09 13:37:01
1308,2367,1,2024-05-01 01:21:11
1810,2642,3,2024-05-04 22:45:47
1508,2527,5,2023-12-02 00:05:58
1953,2298,1,2024-03-24 02:20:44
1361,2646,1,2024-08-06 04:56:32
1588,2030,4,2023-10-05 10:02:34
1126,2596,3,2024-07-08 04:23:28
1852,2443,2,2023-10-25 10:20:05
1910,2394,2,2024-04-11 10:57:12
1146,2530,4,2024-07-06 15:05:51
1965,2948,5,2023-10-22 22:08:00
1340,2919,2,2024-05-21 11:17:32
1209,2958,5,2024-01-01 13:32:13
1625,2690,5,2023-10-14 12:08:20
1721,2636,2,2024-05-17 20:26:57
1428,2476,2,2024-07-16 10:20:38
1557,2094,3,2024-05-01 12:17:10
1419,2278,2,2024-06-14 01:44:54
1459,2038,1,2023-10-30 17:41:41
1198,2704,5,2023-12-01 05:56:09
1007,2556,4,2024-02-27 14:00:46
1519,2194,4,2023-12-14 10:00:03
1001,2062,1,2024-04-23 06:48:50
1018,2620,3,2023-12-13 18:55:23
1822,2579,5,2023-12-11 14:35:53
1650,2701,3,2023-11-13 10:57:50
1699,2235,5,2024-04-28 01:50:48
1447,2610,1,2024-02-22 11:21:49
1056,2993,3,2023-10-24 02:17:03
1114,2088,2,2023-09-08 12:16:52
1108,2500,5,2024-01-01 00:10:19
1656,2056,4,2024-01-07 16:08:53
1863,2006,5,2024-07-25 13:27:48
1385,2307,2,2023-08-29 00:55:11
1857,2639,1,2023-12-16 23:47:15
1405,2611,5,2024-02-16 01:30:50
1831,2753,2,2024-03-08 16:25:19
1780,2837,1,2023-11-01 02:30:47
1812,2564,1,2024-01-28 16:34:02
1227,2193,2,2024-06-28 17:29:14
1302,2359,4,2024-05-30 18:09:02
1954,2805,4,2023-11-27 08:42:27
1752,2099,1,2024-01-22 15:50:30
1013,2390,2,2024-08-20 19:28:29
1357,2640,3,2024-04-26 11:27:43
1081,2261,2,2024-05-12 23:46:52
1373,2481,5,2024-02-29 08:32:46
1810,2081,3,2024-04-14 06:42:22
1515,2060,5,2024-05-05 14:02:45
1962,2349,1,2024-07-10 13:19:15
1228,2290,5,2024-08-12 07:37:12
1810,2193,4,2024-07-11 11:47:52
1474,2257,3,2024-05-29 08:59:28
1506,2388,2,2023-11-29 16:09:17
1290,2769,5,2024-03-30 11:38:57
1278,2464,5,2024-06-13 08:10:40
1918,2178,4,2023-10-15 14:13:36
1988,2375,1,2024-03-03 02:51:24
1042,2194,5,2024-07-16 08:08:19
1465,2163,4,2024-01-29 01:53:12
1364,2642,1,2024-04-13 08:42:55
1979,2460,1,2023-12-21 10:13:15
1539,2974,2,2024-04-05 09:58:06
1085,2708,4,2024-04-21 12:31:07
1243,2469,1,2024-03-23 11:53:27
1130,2657,3,2024-03-10 08:06:25
1360,2088,4,2024-01-17 16:05:54
1742,2972,1,2023-12-24 12:04:33
1638,2471,2,2024-03-05 14:11:49
1507,2354,3,2024-08-06 02:51:13
1600,2682,1,2024-07-04 05:27:23
1701,2190,3,2024-08-02 23:30:33
1601,2348,4,2023-09-21 17:07:27
1538,2176,4,2023-11-12 08:56:42
1776,2901,3,2024-08-14 19:05:32
1554,2483,3,2024-08-10 09:31:10
1119,2169,4,2023-12-10 18:36:17
1998,2147,5,2023-10-10 00:00:00
1439,2888,5,2024-07-04 14:53:13
1160,2814,4,2024-01-31 19:01:40
1932,2402,2,2024-05-22 23:39:57
1864,2018,4,2023-12-08 12:50:00
1115,2328,1,2024-02-29 18:03:57
1558,2439,2,2023-11-29 03:27:23
1521,2253,4,2023-12-19 15:25:10
1901,2098,3,2023-09-14 05:35:02
1071,2551,2,2024-02-01 15:33:46
1913,2447,2,2024-04-05 12:29:09
1430,2219,3,2023-10-03 21:23:37
1476,2916,3,2024-01-31 09:23:25
1544,2126,3,2023-10-11 08:40:26
1280,2024,1,2024-07-25 09:57:04
1120,2786,4,2024-03-09 06:48:48
1297,2855,2,2023-11-06 14:39:54
1448,2912,4,2023-12-19 12:12:10
1919,2470,1,2023-10-07 01:09:46
1024,2061,5,2023-12-25 21:19:18
1084,2225,2,2024-04-12 05:48:44
1375,2072,2,2023-09-11 05:38:24
1897,2341,1,2023-08-25 03:41:42
1096,2565,5,2023-12-27 09:03:27
1686,2110,2,2023-09-25 01:32:03
1828,2051,1,2024-02-23 15:11:05
1765,2073,4,2024-06-11 18:06:18
1432,2724,3,2024-03-03 09:10:07
1168,2775,3,2024-05-21 01:32:20
1981,2742,3,2023-11-12 16:49:22
1494,2143,5,2024-07-22 14:45:20
1824,2394,5,2023-12-14 11:29:33
1715,2697,3,2024-03-31 21:39:18
1328,2604,3,2023-12-28 16:58:40
1834,2437,4,2024-03-31 16:05:44
1349,2693,3,2023-11-15 05:17:53
1449,2399,4,2024-08-10 05:42:29
1214,2546,2,2023-11-17 05:15:30
1289,2841,3,2024-08-06 04:45:46
1258,2388,1,2024-06-10 11:38:47
1265,2313,4,2024-07-02 07:06:32
1210,2272,4,2024-04-09 05:49:40
1510,2676,3,2024-05-19 01:15:53
1015,2614,1,2024-08-19 22:35:14
1722,2535,3,2024-02-24 04:26:20
1131,2670,5,2024-01-13 12:14:29
1017,2882,2,2024-02-06 10:24:28
1826,2992,1,2023-10-20 07:54:44
1391,2423,2,2024-07-16 03:04:57
1696,2655,4,2024-05-08 22:34:20
1012,2520,1,2024-05-28 08:26:32
1674,2302,5,2024-06-11 10:09:26
1272,2133,5,2023-09-30 23:38:03
1756,2542,5,2024-05-08 13:44:39
1690,2773,3,2023-11-25 10:58:03
1141,2483,1,2024-03-19 18:45:54
1345,2562,4,2024-02-05 02:18:07
1558,2474,2,2023-12-23 11:16:36
1638,2084,2,2023-11-21 08:41:38
1071,2175,4,2024-08-14 18:19:36
1842,2463,1,2024-08-11 14:16:16
1395,2866,3,2023-10-15 01:48:17
1469,2863,2,2024-01-12 14:22:48
1249,2644,1,2023-08-31 20:42:26
1955,2572,1,2023-10-06 07:09:11
1849,2241,4,2023-08-26 03:14:21
1793,2744,1,2024-05-24 03:13:51
1275,2825,1,2024-07-24 15:25:54
1965,2208,4,2023-09-02 07:51:23
1365,2240,3,2023-10-08 03:00:36
1160,2397,2,2024-05-10 09:36:53
1500,2209,5,2023-08-24 19:27:58
1381,2433,1,2023-10-06 09:20:33
1731,2389,5,2024-06-09 14:52:35
1583,2432,2,2023-08-29 01:30:05
1351,2134,2,2024-07-04 04:08:28
1639,2205,2,2024-02-19 20:33:10
1117,2948,3,2024-07-05 14:42:44
1794,2149,2,2024-05-07 23:42:45
1680,2824,3,2024-07-12 05:26:12
1148,2465,1,2023-09-08 16:07:06
1005,2526,3,2023-09-24 08:27:49
1836,2436,4,2023-10-15 06:31:46
1969,2515,1,2024-01-07 05:25:06
1978,2612,3,2023-11-24 21:50:54
1280,2132,1,2024-04-22 17:02:12
1481,2513,4,2023-10-20 13:09:13
1419,2202,4,2024-06-04 19:50:18
1658,2462,2,2024-02-06 19:07:32
1202,2914,1,2024-03-19 02:32:27
1222,2079,2,2023-10-12 15:36:28
1099,2978,1,2024-01-09 11:18:52
1912,2213,5,2023-11-16 06:03:17
1813,2374,4,2023-12-25 19:01:34
1967,2624,3,2024-03-10 14:48:12
1985,2470,5,2024-04-15 09:12:12
1785,2745,4,2024-06-07 00:45:29
1397,2986,1,2024-05-05 19:54:39
1261,2743,1,2024-03-06 07:26:47
1388,2476,2,2024-08-10 23:34:26
1580,2016,5,2024-02-02 01:06:48
1662,2804,2,2024-06-10 05:05:10
1951,2931,1,2023-12-21 08:16:31
1072,2593,5,2024-02-24 18:05:27
1018,2754,2,2024-03-16 17:56:47
1332,2889,1,2024-06-10 20:57:56
1097,2727,4,2024-05-18 00:56:53
1011,2909,3,2024-06-21 23:31:23
1283,2729,3,2023-11-10 06:06:00
1241,2857,5,2023-12-05 08:44:58
1970,2593,3,2024-07-22 13:03:30
1918,2614,3,2024-08-17 19:04:22
1042,2788,2,2024-01-25 13:24:56
1384,2589,2,2024-06-21 19:47:57
1966,2714,5,2024-07-26 06:18:16
1733,2774,3,2023-11-20 16:05:07
1624,2409,4,2024-04-04 06:05:57
1094,2823,4,2024-06-07 08:17:14
1058,2293,5,2024-02-18 21:27:03
1838,2605,1,2024-08-17 22:58:05
1165,2437,2,2024-05-17 01:39:34
1403,2940,2,2024-07-18 08:44:00
1954,2138,4,2024-05-03 19:38:29
1814,2722,3,2023-11-10 21:42:14
1806,2293,3,2023-09-08 09:58:13
1880,2462,5,2024-05-05 14:31:10
1373,2162,2,2024-01-03 04:47:02
1044,2865,3,2024-07-05 06:23:55
1892,2636,3,2024-08-13 06:36:25
1816,2862,3,2024-02-25 09:38:45
1341,2711,1,2023-11-27 23:23:29
1640,2230,2,2023-10-09 01:59:27
1801,2673,2,2024-05-18 06:28:48
1281,2910,4,2024-01-11 17:49:37
1876,2702,2,2023-09-11 23:37:03
1266,2803,3,2024-04-11 09:37:26
1360,2791,1,2024-05-31 09:09:25
1321,2850,1,2023-11-09 03:31:23
1992,2693,4,2024-04-09 02:27:19
1785,2953,3,2024-08-07 00:34:40
1717,2985,4,2023-10-21 13:04:23
1896,2153,2,2023-08-28 11:56:09
1429,2753,5,2024-04-07 11:07:22
1321,2436,4,2024-02-27 12:26:23
1149,2542,3,2023-12-18 23:30:23
1899,2482,3,2023-10-18 19:05:14
1029,2259,2,2024-02-02 00:10:57
1929,2075,5,2024-07-28 12:22:47
1581,2498,2,2024-03-03 03:23:00
1751,2340,4,2023-12-22 18:20:18
1704,2884,1,2024-05-22 08:13:36
1253,2936,4,2024-01-18 01:41:19
1397,2986,1,2024-01-21 06:23:28
1714,2029,4,2024-06-21 05:55:56
1502,2154,3,2024-03-03 18:58:25
1177,2693,4,2024-01-28 15:08:02
1186,2761,4,2024-02-08 03:41:00
1266,2902,5,2024-08-16 11:35:33
1031,2859,3,2023-09-13 01:38:13
1104,2431,5,2024-05-01 07:20:15
1513,2941,2,2024-01-11 06:23:12
1207,2647,1,2023-09-20 05:51:39
1195,2414,2,2024-03-16 10:34:21
1462,2116,4,2024-02-18 11:52:54
1036,2067,5,2024-01-13 11:12:05
1281,2479,3,2024-01-01 15:52:57
1968,2730,2,2024-07-14 10:59:56
1668,2240,1,2024-04-02 03:48:38
1060,2650,2,2024-05-12 05:06:54
1679,2165,5,2023-09-24 20:56:40
1487,2981,4,2023-09-13 06:51:33
1806,2888,1,2024-07-03 04:27:46
1509,2075,5,2024-02-18 17:49:36
1428,2385,5,2024-04-05 21:06:26
1175,2673,3,2024-07-01 16:27:00
1474,2911,1,2023-08-25 02:02:30
1270,2407,4,2023-10-29 18:10:40
1694,2376,4,2024-02-04 13:19:47
1212,2896,4,2024-02-29 19:00:46
1134,2865,4,2023-09-24 11:19:02
1690,2678,3,2024-06-04 07:00:50
1849,2841,4,2024-04-15 09:41:22
1438,2839,4,2024-02-19 02:53:05
1401,2488,4,2024-03-24 01:52:46
1432,2428,4,2024-07-13 10:16:13
1828,2572,5,2024-05-23 02:35:09
1965,2462,5,2023-09-24 15:03:41
1145,2827,1,2024-08-11 10:33:48
1735,2406,5,2024-02-22 13:21:15
1969,2955,4,2023-10-15 19:24:43
1482,2237,5,2024-08-15 02:56:41
1339,2268,4,2024-07-17 07:24:04
1266,2528,4,2024-01-07 06:16:22
1248,2019,4,2023-11-10 20:25:49
1926,2615,3,2023-10-14 04:27:54
1941,2725,5,2024-02-20 18:19:10
1393,2573,3,2023-11-22 15:39:23
1874,2303,4,2024-02-09 06:47:59
1917,2401,1,2023-09-17 18:15:13
1931,2818,5,2023-12-21 08:05:06
1013,2025,3,2024-04-12 13:52:32
1129,2817,2,2023-12-31 21:05:33
1547,2595,5,2024-06-25 10:41:35
1436,2182,4,2024-06-30 02:00:12
1616,2744,3,2023-09-19 03:27:00
1404,2929,5,2023-11-15 01:46:56
1656,2766,5,2023-12-12 05:49:39
1292,2214,3,2024-02-21 14:49:20
1025,2323,4,2024-05-16 11:39:58
1109,2693,3,2023-12-06 18:10:49
1482,2715,2,2024-02-23 14:44:10
1175,2347,2,2024-01-04 19:42:27
1002,2646,2,2023-12-23 12:59:40
1362,2721,2,2023-09-22 22:25:53
1590,2202,5,2023-09-22 11:04:14
1289,2062,4,2024-02-06 20:20:19
1126,2992,1,2023-09-07 12:06:12
1600,2846,5,2024-01-05 08:11:45
1179,2581,5,2024-04-21 02:25:07
1433,2993,4,2024-06-11 14:39:33
1302,2964,1,2023-11-14 11:48:50
1990,2169,1,2024-06-18 15:23:53
1963,2269,4,2024-06-13 05:14:36
1624,2100,2,2024-02-04 02:18:04
1215,2995,1,2024-07-29 13:02:07
1097,2819,4,2023-10-03 22:26:47
1337,2359,2,2024-04-01 05:58:34
1396,2901,3,2024-07-12 19:44:30
1124,2552,5,2024-08-16 09:07:57
1538,2654,3,2024-04-26 11:12:32
1422,2336,1,2024-04-02 07:24:23
1662,2879,5,2024-05-02 17:29:59
1076,2466,5,2024-03-29 22:27:24
1722,2386,2,2023-12-10 00:15:03
1259,2477,3,2024-04-06 10:17:22
1972,2672,4,2024-05-06 18:14:28
1393,2600,1,2024-07-04 00:49:33
1184,2016,1,2024-08-08 18:39:37
1756,2506,2,2024-04-04 09:35:30
1477,2164,1,2024-03-27 01:38:58
1238,2022,4,2024-07-21 12:20:00
1818,2559,2,2024-05-26 09:00:46
1499,2475,5,2023-08-29 14:11:32
1716,2339,3,2024-01-31 10:21:11
1692,2162,5,2023-12-13 18:16:16
1061,2085,3,2024-07-25 18:04:26
1490,2005,4,2023-10-09 14:33:08
1253,2007,1,2024-07-25 06:27:37
1642,2473,2,2023-11-28 19:58:01
1358,2812,3,2024-07-03 07:22:48
1163,2318,2,2023-10-17 19:09:24
1253,2201,4,2023-11-16 09:20:53
1741,2675,5,2024-06-20 09:46:25
1232,2328,1,2024-03-02 03:15:49
1619,2250,4,2024-08-18 05:02:12
1198,2416,4,2023-10-29 08:29:06
1395,2938,1,2024-07-28 01:55:26
1220,2216,3,2024-04-15 22:49:47
1668,2216,2,2024-07-25 08:32:38
1161,2815,2,2024-08-15 11:51:51
1511,2918,5,2024-01-09 03:57:39
1162,2042,4,2024-06-15 12:27:35
1303,2330,3,2023-09-19 01:48:29
1764,2429,3,2024-05-08 21:36:02
1674,2661,3,2024-02-06 16:30:15
1653,2182,1,2023-12-20 13:21:45
1890,2789,1,2023-10-13 15:06:34
1954,2837,5,2024-05-18 08:17:22
1598,2583,5,2024-07-02 06:13:14
1493,2180,5,2023-12-08 01:38:32
1518,2148,4,2024-01-11 09:25:40
1680,2009,2,2023-09-22 19:02:06
1796,2395,4,2024-03-07 22:39:54
1608,2331,1,2023-09-26 09:13:14
1547,2721,1,2024-08-16 13:51:55
1881,2355,3,2024-02-14 09:50:07
1489,2799,1,2024-02-05 00:57:19
1503,2050,1,2024-08-06 12:55:46
1381,2954,2,2024-07-14 17:46:25
1648,2362,5,2024-07-02 06:18:21
1666,2162,3,2024-04-27 11:50:36
1974,2840,3,2024-05-09 21:41:59
1129,2176,1,2024-07-09 02:16:38
1792,2943,4,2023-12-20 18:03:50
1376,2222,5,2024-07-25 04:01:10
1451,2416,1,2024-04-22 03:31:54
1445,2618,5,2024-03-09 21:45:49
1523,2166,4,2023-12-16 08:29:15
1743,2659,1,2023-09-25 02:47:10
1983,2913,5,2024-03-14 20:53:26
1731,2257,2,2024-04-17 02:47:40
1210,2484,5,2024-01-25 09:17:38
1225,2996,2,2024-05-24 02:20:31
1196,2400,4,2024-03-05 21:12:20
1057,2969,1,2023-12-17 02:59:12
1213,2279,4,2024-06-14 20:46:11
1380,2117,2,2024-03-23 08:41:47
1451,2599,2,2023-11-10 03:12:10
1893,2367,4,2024-06-02 20:43:48
1812,2929,1,2024-06-23 02:19:13
1960,2164,4,2024-07-21 22:53:53
1630,2023,1,2024-06-07 14:54:22
1745,2602,4,2023-12-21 01:28:56
1767,2092,5,2023-12-05 14:12:06
1970,2155,3,2023-09-15 00:24:06
1627,2207,1,2024-01-01 10:45:34
1615,2483,5,2024-05-20 03:22:21
1592,2407,1,2024-07-06 18:43:29
1033,2035,1,2023-12-23 03:12:03
2000,2050,2,2023-11-19 16:39:42
1152,2659,5,2024-01-12 00:40:23
1537,2756,3,2023-08-29 10:42:35
1230,2665,3,2023-09-25 15:28:57
1288,2395,5,2024-02-11 03:49:31
1620,2033,3,2023-09-07 06:28:09
1363,2111,1,2023-12-22 07:45:55
1016,2739,3,2023-09-29 12:36:43
1715,2714,2,2024-02-18 08:35:49
1116,2965,1,2024-01-26 11:17:55
1349,2232,5,2024-04-13 06:38:04
1111,2352,2,2024-06-09 08:01:58
1012,2984,5,2023-11-04 13:30:29
1639,2285,3,2023-09-14 03:46:39
1633,2636,1,2023-10-13 03:42:04
1392,2170,5,2024-07-22 09:45:55
1965,2297,2,2024-07-21 08:53:54
1063,2270,3,2023-11-04 23:31:03
1686,2510,3,2023-10-20 17:53:07
1093,2053,4,2024-08-15 00:14:18
1094,2625,5,2024-01-25 16:32:11
1250,2391,1,2023-09-13 09:51:57
1980,2182,3,2024-02-26 03:05:30
1281,2955,2,2024-01-09 05:16:39
1667,2083,2,2024-01-27 10:36:18
1861,2997,3,2023-10-06 23:40:38
1567,2531,4,2024-04-14 17:27:21
1423,2981,2,2024-04-19 09:41:35
1982,2454,3,2023-09-28 11:00:46
1507,2142,4,2023-12-25 13:34:26
1676,2764,1,2024-06-10 22:11:12
1898,2953,3,2024-06-03 23:26:01
1572,2916,4,2024-01-15 03:57:37
1952,2733,2,2024-03-26 11:01:32
1472,2065,2,2024-03-30 15:03:27
1670,2076,3,2024-06-29 10:47:43
1384,2997,2,2023-09-21 15:20:42
1360,2875,4,2023-11-23 03:12:10
1079,2596,4,2024-02-24 10:17:57
1212,2886,5,2024-08-09 02:12:25
1149,2010,4,2024-07-19 07:12:35
1744,2381,3,2024-08-05 08:57:30
1093,2520,5,2023-11-14 00:45:48
1759,2394,5,2023-11-04 19:07:49
1331,2708,1,2024-06-28 15:12:33
1954,2163,2,2024-02-10 04:44:30
1040,2766,4,2024-01-21 09:44:37
1085,2784,5,2024-03-03 11:18:21
1816,2767,3,2024-06-03 23:23:21
1484,2385,1,2024-02-26 08:09:30
1253,2790,4,2024-04-27 03:16:25
1724,2707,1,2024-04-03 14:48:11
1019,2040,2,2024-04-24 07:33:52
1516,2033,3,2024-08-21 13:54:30
1677,2450,3,2024-07-27 08:26:40
1685,2849,1,2024-07-11 02:49:54
1946,2885,4,2024-01-18 18:55:19
1607,2319,1,2024-04-01 16:48:21
1646,2124,4,2023-09-23 02:50:57
1351,2323,3,2024-03-29 17:38:05
1353,2116,3,2024-06-05 12:18:58
1013,2917,5,2023-09-22 10:27:11
1720,2085,4,2023-08-24 01:58:07
1653,2644,1,2024-02-27 10:28:09
1368,2801,5,2024-02-25 11:49:47
1821,2357,1,2024-08-18 07:28:51
1179,2425,5,2023-10-08 17:37:05
1443,2936,3,2024-06-18 20:25:23
1306,2367,4,2023-11-25 08:32:47
1463,2621,4,2024-04-09 08:55:25
1146,2788,5,2023-11-27 13:47:13
1146,2380,1,2023-10-16 00:39:17
1275,2087,2,2024-05-21 09:29:40
1497,2797,3,2024-05-16 18:07:31
1831,2610,3,2024-02-24 23:48:43
1958,2560,2,2023-12-05 19:34:20
1706,2764,3,2024-06-23 04:21:13
1262,2487,3,2024-01-30 23:27:44
1262,2543,1,2024-06-02 01:06:08
2000,2350,5,2024-07-20 19:54:16
1169,2748,2,2024-04-11 14:33:49
1343,2230,4,2024-04-09 00:19:48
1676,2281,2,2024-06-14 23:21:34
1253,2404,5,2024-06-24 13:53:13
1274,2618,1,2023-11-13 04:37:29
1079,2035,1,2024-05-19 23:28:33
1575,2981,1,2023-10-06 20:11:41
1690,2384,4,2023-12-10 23:57:55
1232,2616,3,2023-12-08 22:03:29
1706,2174,4,2024-06-10 08:09:44
1293,2085,5,2024-07-08 03:35:15
1201,2685,5,2024-02-27 18:55:45
1297,2056,4,2024-01-27 05:47:45
1066,2958,3,2024-06-27 22:35:06
1670,2912,5,2023-10-07 15:11:33
1581,2023,5,2024-07-09 18:59:42
1888,2657,1,2023-11-01 11:19:21
1177,2195,2,2024-07-03 14:15:37
1013,2876,5,2024-07-31 04:46:27
1925,2557,5,2023-10-12 14:24:39
1718,2594,4,2024-01-18 08:26:28
1097,2679,4,2023-08-28 03:51:22
1077,2996,5,2024-06-21 15:30:07
1708,2291,4,2023-11-29 05:20:41
1808,2889,1,2024-06-01 06:06:21
1367,2548,4,2023-09-21 12:54:14
1070,2746,4,2024-02-05 04:20:48
1329,2016,3,2023-09-12 22:12:17
1806,2737,2,2024-03-07 22:51:36
1524,2822,3,2023-12-30 19:34:57
1943,2513,3,2024-07-23 14:04:27
1464,2789,1,2024-04-11 12:10:51
